			time	P1	Y1	R1	P2	Y2	R2	P3	Y3	R3	P4	Y4	R4	P5	Y5	R5	Xpos	Ypos	Zpos	Xangle	Yangle	Zangle	Xled	Yled	Zled	fingers	goalIter	goalNum	goalSlot	OccupiedSlot	AgainstBorder	VelX	VelY	VelZ	VelXang	VelYang	VelZAng	grasp	fingers
0.0147954	0.0016602	0.0521761	8.0402	-0.0158877	-0.0352301	-0.159047	0.00301968	-0.0852073	-0.100229	0.00951828	-0.00801631	-0.0754401	0.0137245	-0.0265282	0.131998	-0.216862	0.0972493	0.253596	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0147954	0.0385534	0	0	0	0	0	0
0.0148386	0.0016602	0.0521761	8.05015	-0.0158877	-0.0352301	-0.159047	0.00301028	-0.0844116	-0.0983024	0.0093161	-0.00805793	-0.0736941	0.0137245	-0.0265282	0.131998	-0.216862	0.0972493	0.253596	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0148386	0.0368683	0	0	0	0	0	0
0.0147319	0.0016602	0.0521761	8.06011	-0.0158437	-0.0359398	-0.15295	0.00301028	-0.0844116	-0.0983024	0.0093161	-0.00805793	-0.0736941	0.0137245	-0.0265282	0.131998	-0.215165	0.104503	0.233991	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0147319	0.0364362	0	0	0	0	0	0
0.0148486	0.0016602	0.0521761	8.0701	-0.0158437	-0.0359398	-0.15295	0.00309545	-0.083566	-0.0963918	0.00932344	-0.00823304	-0.0717891	0.0137245	-0.0265282	0.131998	-0.212176	0.111646	0.212681	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0148486	0.0355063	0	0	0	0	0	0
0.0147136	0.0016602	0.0521761	8.08009	-0.0158437	-0.0359398	-0.15295	0.00309331	-0.0818505	-0.0929026	0.00932344	-0.00823304	-0.0717891	0.00694672	-0.0203053	0.108985	-0.211002	0.11412	0.206067	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0147136	0.0355156	0	0	0	0	0	0
0.0146154	0.0016602	0.0521761	8.09009	-0.0158595	-0.0371653	-0.140038	0.00303996	-0.0804787	-0.090181	0.00973703	-0.00846973	-0.0663515	0.00565929	-0.0189093	0.104848	-0.211002	0.11412	0.206067	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0146154	0.0342626	0	0	0	0	0	0
0.0143542	0.0016602	0.0521761	8.10014	-0.0158595	-0.0371653	-0.140038	0.00293306	-0.0794254	-0.0881251	0.00973703	-0.00846973	-0.0663515	0.00439763	-0.0174322	0.100676	-0.211002	0.11412	0.206067	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0143542	0.0324593	0	0	0	0	0	0
0.0141539	0.0016602	0.0521761	8.1101	-0.0158595	-0.0371653	-0.140038	0.00285092	-0.0779837	-0.0851649	0.00967517	-0.00854086	-0.0646258	0.00298748	-0.0159507	0.0964275	-0.208105	0.121717	0.185392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0141539	0.032215	0	0	0	0	0	0
0.0141363	0.0016602	0.0521761	8.12008	-0.0158595	-0.0371653	-0.140038	0.00285092	-0.0779837	-0.0851649	0.0100469	-0.00862011	-0.0610476	0.00152695	-0.0144248	0.0920817	-0.208105	0.121717	0.185392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0141363	0.0321986	0	0	0	0	0	0
0.0137897	0.0016602	0.0521761	8.13009	-0.0158595	-0.0371653	-0.140038	0.00253534	-0.0755208	-0.0809065	0.0100682	-0.00864424	-0.0589789	0.00152695	-0.0144248	0.0920817	-0.208105	0.121717	0.185392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0137897	0.0312832	0	0	0	0	0	0
0.0137868	0.0016602	0.0521761	8.14021	-0.0158595	-0.0371653	-0.140038	0.00273783	-0.0740257	-0.0781622	0.0100682	-0.00864424	-0.0589789	0.00152695	-0.0144248	0.0920817	-0.203613	0.129419	0.163226	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0137868	0.0309747	0	0	0	0	0	0
0.0135653	0.0016602	0.0521761	8.15007	-0.0158056	-0.0388243	-0.118521	0.00282842	-0.0718822	-0.0745782	0.00996335	-0.00872067	-0.0574991	0.00152695	-0.0144248	0.0920817	-0.201901	0.13171	0.155236	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0135653	0.0307002	0	0	0	0	0	0
0.0135559	0.0016602	0.0521761	8.16007	-0.0160512	-0.0391537	-0.110442	0.00267799	-0.0703756	-0.072038	0.00970581	-0.00873872	-0.055986	-0.00689364	-0.0061542	0.0684423	-0.201901	0.13171	0.155236	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0135559	0.0275925	0	0	0	0	0	0
0.0132089	0.0016602	0.0521761	8.17006	-0.0160512	-0.0391537	-0.110442	0.00310121	-0.0688806	-0.0694394	0.00973017	-0.00877315	-0.052794	-0.00937837	-0.00384199	0.0617814	-0.201901	0.13171	0.155236	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0132089	0.0258705	0	0	0	0	0	0
0.012988	0.0016602	0.0521761	8.18006	-0.0162736	-0.039275	-0.106509	0.00363218	-0.0673414	-0.0667578	0.00973017	-0.00877315	-0.052794	-0.011981	-0.00144916	0.0549513	-0.198736	0.135663	0.141388	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.012988	0.025178	0	0	0	0	0	0
0.0130337	0.0016602	0.0521761	8.19006	-0.0167633	-0.0394664	-0.0971646	0.00363218	-0.0673414	-0.0667578	0.00973017	-0.00877315	-0.052794	-0.011981	-0.00144916	0.0549513	-0.195558	0.137829	0.12865	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0130337	0.0242791	0	0	0	0	0	0
0.0130595	0.0016602	0.0521761	8.20006	-0.0166558	-0.0395978	-0.0934735	0.00397464	-0.0641786	-0.0612008	0.0102742	-0.00875965	-0.0466995	-0.0184122	0.00460376	0.0379396	-0.195558	0.137829	0.12865	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0130595	0.0236336	0	0	0	0	0	0
0.0126123	0.0016602	0.0521761	8.21007	-0.0164217	-0.0397412	-0.0899778	0.00397464	-0.0641786	-0.0612008	0.0102742	-0.00875965	-0.0466995	-0.0210417	0.00708001	0.0311558	-0.194081	0.138701	0.122639	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0126123	0.021844	0	0	0	0	0	0
0.012636	0.0016602	0.0521761	8.22007	-0.0164217	-0.0397412	-0.0899778	0.00432296	-0.0619254	-0.0572472	0.0107928	-0.00890495	-0.0446473	-0.0210417	0.00708001	0.0311558	-0.192564	0.138985	0.116714	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.012636	0.0214337	0	0	0	0	0	0
0.0123312	0.0016602	0.0521761	8.23009	-0.0164217	-0.0397412	-0.0899778	0.00432296	-0.0619254	-0.0572472	0.011646	-0.00933446	-0.0389486	-0.0259737	0.0118479	0.0178363	-0.189848	0.139656	0.105662	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0123312	0.020745	0	0	0	0	0	0
0.0123608	0.0016602	0.0521761	8.24007	-0.0160093	-0.040015	-0.0825958	0.00432296	-0.0619254	-0.0572472	0.0115344	-0.00944233	-0.0371597	-0.0259737	0.0118479	0.0178363	-0.189848	0.139656	0.105662	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0123608	0.0200623	0	0	0	0	0	0
0.0124225	0.0016602	0.0521761	8.25007	-0.0160093	-0.040015	-0.0825958	0.00432296	-0.0619254	-0.0572472	0.0115344	-0.00944233	-0.0371597	-0.0314067	0.0171765	0.00245764	-0.187898	0.140906	0.0952392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0124225	0.0188886	0	0	0	0	0	0
0.0124432	0.0016602	0.0521761	8.26007	-0.0157762	-0.0402421	-0.0736349	0.00432296	-0.0619254	-0.0572472	0.0113585	-0.00983457	-0.0333863	-0.0335381	0.0191746	-0.00340588	-0.187898	0.140906	0.0952392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0124432	0.0187619	0	0	0	0	0	0
0.0125381	0.0016602	0.0521761	8.27007	-0.0153812	-0.0405351	-0.0661033	0.00432296	-0.0619254	-0.0572472	0.0113585	-0.00983457	-0.0333863	-0.0356092	0.0211165	-0.00909877	-0.187898	0.140906	0.0952392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0125381	0.0167999	0	0	0	0	0	0
0.0125639	0.0016602	0.0521761	8.28008	-0.0153812	-0.0405351	-0.0661033	0.00481221	-0.0522128	-0.0420775	0.0107838	-0.0102137	-0.0295694	-0.0376285	0.0229475	-0.0147255	-0.187898	0.140906	0.0952392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0125639	0.0163421	0	0	0	0	0	0
0.0112762	0.0016602	0.0521761	8.29009	-0.0147244	-0.040914	-0.058565	0.00485189	-0.0507596	-0.0398759	0.0107838	-0.0102137	-0.0295694	-0.0394771	0.0246822	-0.0201573	-0.187898	0.140906	0.0952392	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0112762	0.0138519	0	0	0	0	0	0
0.0108953	0.0016602	0.0521761	8.30006	-0.0147244	-0.040914	-0.058565	0.00485783	-0.0493004	-0.0376934	0.0106534	-0.0104927	-0.0266197	-0.0394771	0.0246822	-0.0201573	-0.183428	0.139543	0.0753196	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0108953	0.0129632	0	0	0	0	0	0
0.0109613	0.0016602	0.0521761	8.31012	-0.014343	-0.0411199	-0.0547176	0.00470319	-0.0471492	-0.0343799	0.0106534	-0.0104927	-0.0266197	-0.0435788	0.0286136	-0.0326844	-0.183428	0.139543	0.0753196	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0109613	0.0121822	0	0	0	0	0	0
0.0106652	0.0016602	0.0521761	8.3201	-0.0138818	-0.0414078	-0.0488893	0.00470319	-0.0471492	-0.0343799	0.0100717	-0.0106788	-0.0185258	-0.0435788	0.0286136	-0.0326844	-0.1813	0.138294	0.0659975	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0106652	0.0113586	0	0	0	0	0	0
0.0102479	0.0016602	0.0521761	8.33008	-0.0138818	-0.0414078	-0.0488893	0.00473604	-0.0438633	-0.0289965	0.0100324	-0.0106941	-0.0154133	-0.0435788	0.0286136	-0.0326844	-0.1813	0.138294	0.0659975	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0102479	0.00956783	0	0	0	0	0	0
0.0102436	0.0016602	0.0521761	8.3401	-0.0132812	-0.0421568	-0.0359538	0.00473604	-0.0438633	-0.0289965	0.0100324	-0.0106941	-0.0154133	-0.047939	0.0327003	-0.046177	-0.17829	0.136746	0.0534305	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0102436	0.00922297	0	0	0	0	0	0
0.0103563	0.0016602	0.0521761	8.35008	-0.0130682	-0.0425341	-0.0311795	0.00473604	-0.0438633	-0.0289965	0.00957137	-0.0107332	-0.0101458	-0.0498907	0.0345426	-0.052343	-0.177201	0.136216	0.0496015	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0103563	0.00682164	0	0	0	0	0	0
0.0104176	0.0016602	0.0521761	8.36008	-0.0130682	-0.0425341	-0.0311795	0.00445399	-0.038683	-0.0198798	0.00898135	-0.0108164	-0.00647509	-0.0511648	0.0357227	-0.0564427	-0.176014	0.135581	0.0456631	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0104176	0.00575547	0	0	0	0	0	0
0.00970398	0.0016602	0.0521761	8.37008	-0.0130682	-0.0425341	-0.0311795	0.00420711	-0.0361362	-0.0155516	0.0082995	-0.0110086	-0.00472406	-0.0524425	0.0368395	-0.0605008	-0.175345	0.135339	0.0416383	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00970398	0.00471394	0	0	0	0	0	0
0.00952476	0.0016602	0.0521761	8.3801	-0.0131939	-0.0435665	-0.0184259	0.00420711	-0.0361362	-0.0155516	0.00761287	-0.0113043	-0.00322463	-0.0537379	0.0378737	-0.064517	-0.175345	0.135339	0.0416383	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00952476	0.0024184	0	0	0	0	0	0
0.00958447	0.0016602	0.0521761	8.39009	-0.0138228	-0.0444582	-0.00761935	0.00420711	-0.0361362	-0.0155516	0.00761287	-0.0113043	-0.00322463	-0.0550177	0.0388137	-0.0685466	-0.175345	0.135339	0.0416383	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00958447	0.00170298	0	0	0	0	0	0
0.00902684	0.0016602	0.0521761	8.40009	-0.0141252	-0.0449245	-0.00217299	0.00358999	-0.0314732	-0.00723521	0.00481377	-0.0120298	0.00199839	-0.0550177	0.0388137	-0.0685466	-0.175384	0.13618	0.0337565	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00902684	0	0	0	0	0	0	0
0.00891105	0.0016602	0.0521761	8.4101	-0.0144667	-0.0453891	0.00320861	0.00324984	-0.0299321	-0.00419003	0.00481377	-0.0120298	0.00199839	-0.0579117	0.0407978	-0.0785584	-0.175384	0.13618	0.0337565	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00891105	0	0	0	0	0	0	0
0.00878105	0.0016602	0.0521761	8.4201	-0.0144667	-0.0453891	0.00320861	0.00296138	-0.0283935	-0.00107172	0.00432479	-0.0123077	0.00345676	-0.0579117	0.0407978	-0.0785584	-0.175384	0.13618	0.0337565	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00878105	0	0	0	0	0	0	0
0.00846442	0.0016602	0.0521761	8.4301	-0.0144667	-0.0453891	0.00320861	0.00257638	-0.0262306	0.00315777	0.00285196	-0.0127694	0.00641203	-0.0599748	0.0419542	-0.0866318	-0.173687	0.134658	0.0244345	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00846442	0	0	0	0	0	0	0
0.00831295	0.0016602	0.0521761	8.4401	-0.0144667	-0.0453891	0.00320861	0.00232707	-0.0247612	0.00622264	0.00285196	-0.0127694	0.00641203	-0.0599748	0.0419542	-0.0866318	-0.173687	0.134658	0.0244345	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00831295	0	0	0	0	0	0	0
0.00814168	0.0016602	0.0521761	8.45009	-0.0144667	-0.0453891	0.00320861	0.00201222	-0.0233531	0.00910784	0.00255378	-0.0130355	0.007898	-0.0618755	0.0428061	-0.0945156	-0.170499	0.130506	0.00539214	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00814168	0	0	0	0	0	0	0
0.00814375	0.0016602	0.0521761	8.46009	-0.017098	-0.0484594	0.0309077	0.00150261	-0.0219602	0.0120748	0.00255378	-0.0130355	0.007898	-0.0632208	0.0433237	-0.0999806	-0.169461	0.129513	0.000597529	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00814375	0	0	0	0	0	0	0
0.00811724	0.0016602	0.0521761	8.47008	-0.0177717	-0.0490723	0.0357018	0.000773009	-0.0206715	0.0147555	0.00234999	-0.0133226	0.00926368	-0.0632208	0.0433237	-0.0999806	-0.169461	0.129513	0.000597529	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00811724	-0.000578697	0	0	0	0	0	0
0.00803141	0.0016602	0.0521761	8.48007	-0.0177717	-0.0490723	0.0357018	0.000171099	-0.0193671	0.0178734	0.00234999	-0.0133226	0.00926368	-0.0641866	0.043636	-0.103606	-0.168152	0.128382	-0.00844439	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00803141	-0.00171299	0	0	0	0	0	0
0.00787255	0.0016602	0.0521761	8.49009	-0.0177717	-0.0490723	0.0357018	-0.00080296	-0.017497	0.0223825	-7.03643E-05	-0.0145577	0.0158374	-0.0658481	0.0441476	-0.110365	-0.167086	0.127201	-0.0134613	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00787255	-0.00267083	0	0	0	0	0	0
0.00791469	0.0016602	0.0521761	8.50009	-0.0203673	-0.0514154	0.0519019	-0.00137405	-0.016282	0.0253712	-0.00129834	-0.0150283	0.0182125	-0.0666608	0.0443365	-0.113703	-0.167086	0.127201	-0.0134613	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00791469	-0.00276002	0	0	0	0	0	0
0.00806252	0.0016602	0.0521761	8.51009	-0.0210049	-0.0521286	0.0564131	-0.00137405	-0.016282	0.0253712	-0.00129834	-0.0150283	0.0182125	-0.0678755	0.0445788	-0.118377	-0.164181	0.124724	-0.023381	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00806252	-0.00557369	0	0	0	0	0	0
0.00777633	0.0016602	0.0521761	8.52009	-0.0210049	-0.0521286	0.0564131	-0.00306675	-0.0139554	0.031061	-0.00129834	-0.0150283	0.0182125	-0.0686667	0.0447019	-0.121523	-0.162544	0.123285	-0.028236	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00777633	-0.0066546	0	0	0	0	0	0
0.00777671	0.0016602	0.0521761	8.5301	-0.0210049	-0.0521286	0.0564131	-0.00306675	-0.0139554	0.031061	-0.00129834	-0.0150283	0.0182125	-0.0686667	0.0447019	-0.121523	-0.162544	0.123285	-0.028236	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00777671	-0.00658175	0	0	0	0	0	0
0.00777737	0.0016602	0.0521761	8.5401	-0.0210049	-0.0521286	0.0564131	-0.00306675	-0.0139554	0.031061	-0.00129834	-0.0150283	0.0182125	-0.0703118	0.0449592	-0.127626	-0.161754	0.122645	-0.030857	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00777737	-0.00655989	0	0	0	0	0	0
0.00710592	0.0016602	0.0521761	8.5501	-0.0244376	-0.0555085	0.0756973	-0.00694276	-0.00981639	0.0419776	-0.00129834	-0.0150283	0.0182125	-0.0711714	0.0450541	-0.130657	-0.159907	0.121452	-0.0357466	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00710592	-0.00748057	0	0	0	0	0	0
0.0072813	0.0016602	0.0521761	8.5601	-0.0244376	-0.0555085	0.0756973	-0.00818015	-0.00866176	0.0453002	-0.00509925	-0.0163691	0.0272965	-0.0721269	0.0451532	-0.133682	-0.155076	0.118381	-0.0486536	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0072813	-0.0105001	0	0	0	0	0	0
0.00746961	0.0016602	0.0521761	8.57008	-0.0244376	-0.0555085	0.0756973	-0.00940898	-0.00753746	0.0484648	-0.00509925	-0.0163691	0.0272965	-0.0736205	0.0452864	-0.13804	-0.154128	0.117762	-0.0512592	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00746961	-0.0114328	0	0	0	0	0	0
0.00718484	0.0016602	0.0521761	8.58007	-0.024994	-0.0563767	0.0797196	-0.0106942	-0.00639258	0.0513375	-0.00509925	-0.0163691	0.0272965	-0.0745673	0.0452918	-0.141001	-0.152021	0.116457	-0.056416	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00718484	-0.0124745	0	0	0	0	0	0
0.00708359	0.0016602	0.0521761	8.59009	-0.024994	-0.0563767	0.0797196	-0.0121943	-0.00525871	0.0540599	-0.00716029	-0.0170174	0.0316759	-0.0754533	0.0452589	-0.143946	-0.152021	0.116457	-0.056416	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00708359	-0.0131273	0	0	0	0	0	0
0.00716525	0.0016602	0.0521761	8.60009	-0.024994	-0.0563767	0.0797196	-0.0137419	-0.00423293	0.0570145	-0.00939341	-0.0176039	0.0353311	-0.0754533	0.0452589	-0.143946	-0.150054	0.114782	-0.0622181	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00716525	-0.0134317	0	0	0	0	0	0
0.00673557	0.0016602	0.0521761	8.6101	-0.024994	-0.0563767	0.0797196	-0.0154389	-0.00278502	0.0615298	-0.00939341	-0.0176039	0.0353311	-0.0774061	0.0451549	-0.150068	-0.145891	0.112399	-0.0720243	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00673557	-0.0140553	0	0	0	0	0	0
0.00704774	0.0016602	0.0521761	8.6201	-0.0308431	-0.0619197	0.104535	-0.0165819	-0.00178102	0.0648008	-0.00939341	-0.0176039	0.0353311	-0.0789365	0.0450009	-0.154724	-0.143753	0.111024	-0.0771263	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00704774	-0.0173216	0	0	0	0	0	0
0.0070466	0.0016602	0.0521761	8.63011	-0.0308431	-0.0619197	0.104535	-0.0178676	-0.000764919	0.0679799	-0.0136812	-0.0187728	0.0445129	-0.0800205	0.0448637	-0.158003	-0.141595	0.110018	-0.0822389	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0070466	-0.0186506	0	0	0	0	0	0
0.00694721	0.0016602	0.0521761	8.6401	-0.0308431	-0.0619197	0.104535	-0.0191634	0.000161664	0.0711031	-0.0145493	-0.0190269	0.0468541	-0.0810461	0.044703	-0.161372	-0.141595	0.110018	-0.0822389	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00694721	-0.0193228	0	0	0	0	0	0
0.00697998	0.0016602	0.0521761	8.6501	-0.0328266	-0.0636658	0.112129	-0.0191634	0.000161664	0.0711031	-0.0145493	-0.0190269	0.0468541	-0.0820993	0.0445257	-0.164785	-0.1393	0.108695	-0.0876363	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00697998	-0.0195244	0	0	0	0	0	0
0.00682691	0.0016602	0.0521761	8.66009	-0.0351462	-0.0657758	0.12151	-0.0212196	0.00198415	0.0774766	-0.0167385	-0.019774	0.0536367	-0.0820993	0.0445257	-0.164785	-0.1393	0.108695	-0.0876363	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00682691	-0.0211984	0	0	0	0	0	0
0.00712815	0.0016602	0.0521761	8.6701	-0.0351462	-0.0657758	0.12151	-0.0212196	0.00198415	0.0774766	-0.0179412	-0.020175	0.0569229	-0.0831608	0.0442949	-0.168276	-0.1393	0.108695	-0.0876363	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00712815	-0.0233921	0	0	0	0	0	0
0.00718094	0.0016602	0.0521761	8.68008	-0.0368563	-0.0676056	0.129208	-0.0236973	0.0042471	0.0856974	-0.0179412	-0.020175	0.0569229	-0.0831608	0.0442949	-0.168276	-0.134482	0.106232	-0.097921	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00718094	-0.0237925	0	0	0	0	0	0
0.00678385	0.0016602	0.0521761	8.69009	-0.0368563	-0.0676056	0.129208	-0.0245784	0.00515631	0.0891042	-0.0205581	-0.0209514	0.0632823	-0.0831608	0.0442949	-0.168276	-0.134482	0.106232	-0.097921	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.00678385	-0.0259095	0.00139406	0	0	0	0	0
0.0067263	0.0016602	0.0521761	8.70009	-0.0368563	-0.0676056	0.129208	-0.0254856	0.00601665	0.0923953	-0.0220006	-0.0212686	0.0662131	-0.087816	0.0430276	-0.184009	-0.124216	0.100492	-0.118276	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0067263	-0.0269733	0.00173029	0	0	0	0	0
